Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
17 1000.00 1175.60 22.399768 50.0593 0.277342 18.1818 0.595106 0 3.22571 0 9.37802 0 0 16.5666 1.71052 0.0055414 0 0
18 1000.00 1175.50 22.504683 50.058 0.277721 18.177 0.594905 0 3.23182 0 9.38454 0 0 16.5588 1.71158 0.00555033 0 0
19 1000.00 1175.40 22.609381 50.0568 0.278102 18.1722 0.594706 0 3.23789 0 9.39096 0 0 16.5511 1.71264 0.00555929 0 0
20 1000.00 1175.30 22.713862 50.0556 0.278484 18.1675 0.59451 0 3.24393 0 9.39727 0 0 16.5435 1.7137 0.00556826 0 0
21 1000.00 1175.20 22.818127 50.0544 0.278867 18.1628 0.594317 0 3.24993 0 9.40349 0 0 16.5359 1.71476 0.00557725 0 0
22 1000.00 1175.10 22.922177 50.0532 0.279251 18.1582 0.594126 0 3.2559 0 9.40962 0 0 16.5283 1.71583 0.00558627 0 0
23 1000.00 1175.00 23.026013 50.0521 0.279637 18.1536 0.593938 0 3.26184 0 9.41564 0 0 16.5208 1.7169 0.0055953 0 0
24 1000.00 1174.90 23.129635 50.051 0.280024 18.149 0.593752 0 3.26774 0 9.42158 0 0 16.5133 1.71798 0.00560435 0 0
25 1000.00 1174.80 23.233044 50.0499 0.280412 18.1445 0.593569 0 3.27361 0 9.42742 0 0 16.5059 1.71905 0.00561341 0 0
26 1000.00 1174.70 23.336240 50.0489 0.280802 18.14 0.593388 0 3.27944 0 9.43318 0 0 16.4986 1.72013 0.0056225 0 0
27 1000.00 1174.60 23.439226 50.0478 0.281192 18.1356 0.59321 0 3.28525 0 9.43884 0 0 16.4913 1.72121 0.0056316 0 0
28 1000.00 1174.50 23.542000 50.0468 0.281584 18.1312 0.593034 0 3.29102 0 9.44442 0 0 16.484 1.7223 0.00564073 0 0
29 1000.00 1174.40 23.644565 50.0458 0.281977 18.1268 0.59286 0 3.29676 0 9.44992 0 0 16.4768 1.72338 0.00564987 0 0
30 1000.00 1174.30 23.746920 50.0449 0.282371 18.1225 0.592688 0 3.30247 0 9.45533 0 0 16.4696 1.72447 0.00565902 0 0
31 1000.00 1174.20 23.849067 50.0439 0.282766 18.1182 0.592519 0 3.30816 0 9.46065 0 0 16.4625 1.72556 0.0056682 0 0
32 1000.00 1174.10 23.951006 50.043 0.283163 18.114 0.592352 0 3.31381 0 9.4659 0 0 16.4555 1.72666 0.00567739 0 0
33 1000.00 1174.00 24.052738 50.0421 0.28356 18.1098 0.592187 0 3.31944 0 9.47107 0 0 16.4484 1.72775 0.0056866 0 0
34 1000.00 1173.90 24.154263 50.0413 0.283959 18.1056 0.592025 0 3.32503 0 9.47615 0 0 16.4414 1.72885 0.00569583 0 0
35 1000.00 1173.80 24.255583 50.0404 0.284359 18.1014 0.591864 0 3.3306 0 9.48116 0 0 16.4345 1.72995 0.00570508 0 0
36 1000.00 1173.70 24.356697 50.0396 0.28476 18.0973 0.591706 0 3.33614 0 9.4861 0 0 16.4276 1.73105 0.00571434 0 0
37 1000.00 1173.60 24.457608 50.0388 0.285162 18.0933 0.59155 0 3.34166 0 9.49095 0 0 16.4207 1.73216 0.00572362 0 0
38 1000.00 1173.50 24.558315 50.038 0.285566 18.0893 0.591396 0 3.34715 0 9.49574 0 0 16.4139 1.73326 0.00573292 0 0
39 1000.00 1173.40 24.658818 50.0372 0.28597 18.0853 0.591243 0 3.35261 0 9.50045 0 0 16.4071 1.73437 0.00574223 0 0
40 1000.00 1173.30 24.759120 50.0365 0.286375 18.0813 0.591093 0 3.35804 0 9.50509 0 0 16.4004 1.73548 0.00575156 0 0
41 1000.00 1173.20 24.859220 50.0358 0.286782 18.0774 0.590945 0 3.36345 0 9.50966 0 0 16.3937 1.73659 0.00576091 0 0
42 1000.00 1173.10 24.959119 50.0351 0.28719 18.0735 0.590799 0 3.36884 0 9.51416 0 0 16.387 1.7377 0.00577027 0 0
43 1000.00 1173.00 25.058819 50.0344 0.287598 18.0696 0.590655 0 3.3742 0 9.51859 0 0 16.3804 1.73882 0.00577965 0 0
44 1000.00 1172.90 25.158318 50.0337 0.288008 18.0657 0.590512 0 3.37954 0 9.52296 0 0 16.3738 1.73994 0.00578905 0 0
45 1000.00 1172.80 25.257619 50.033 0.288419 18.0619 0.590372 0 3.38485 0 9.52726 0 0 16.3673 1.74106 0.00579846 0 0
46 1000.00 1172.70 25.356722 50.0324 0.288831 18.0582 0.590233 0 3.39014 0 9.53149 0 0 16.3608 1.74218 0.00580789 0 0
47 1000.00 1172.60 25.455627 50.0318 0.289244 18.0544 0.590097 0 3.39541 0 9.53566 0 0 16.3543 1.7433 0.00581733 0 0
48 1000.00 1172.50 25.554335 50.0312 0.289658 18.0507 0.589962 0 3.40065 0 9.53976 0 0 16.3478 1.74442 0.00582679 0 0
49 1000.00 1172.40 25.652847 50.0306 0.290073 18.047 0.589829 0 3.40587 0 9.54381 0 0 16.3414 1.74555 0.00583627 0 0
50 1000.00 1172.30 25.751164 50.03 0.290489 18.0433 0.589697 0 3.41107 0 9.54779 0 0 16.3351 1.74668 0.00584576 0 0
51 1000.00 1172.20 25.849286 50.0295 0.290906 18.0397 0.589568 0 3.41625 0 9.55171 0 0 16.3287 1.7478 0.00585527 0 0
52 1000.00 1172.10 25.947214 50.029 0.291324 18.0361 0.58944 0 3.4214 0 9.55557 0 0 16.3224 1.74893 0.0058648 0 0
53 1000.00 1172.10 21.257368 50.1764 0.300407 18.1883 0.561948 0 3.24574 0 9.19627 0 0 16.5565 1.76837 0.00603937 0 0
54 1000.00 1172.10 21.257368 50.1764 0.300407 18.1883 0.561948 0 3.24574 0 9.19627 0 0 16.5565 1.76837 0.00603937 0 0
55 1000.00 1172.00 21.358932 50.1747 0.3008 18.1835 0.561726 0 3.25222 0 9.20326 0 0 16.5483 1.76942 0.00604873 0 0
56 1000.00 1171.90 21.460295 50.1731 0.301194 18.1787 0.561508 0 3.25866 0 9.21013 0 0 16.5402 1.77048 0.00605811 0 0
57 1000.00 1171.80 21.561459 50.1714 0.30159 18.174 0.561293 0 3.26505 0 9.2169 0 0 16.5321 1.77154 0.00606751 0 0
58 1000.00 1171.70 21.662423 50.1699 0.301988 18.1693 0.56108 0 3.27141 0 9.22357 0 0 16.5241 1.7726 0.00607693 0 0
59 1000.00 1171.60 21.763189 50.1683 0.302387 18.1647 0.56087 0 3.27774 0 9.23014 0 0 16.5161 1.77367 0.00608637 0 0
60 1000.00 1171.50 21.863757 50.1668 0.302788 18.1601 0.560663 0 3.28402 0 9.2366 0 0 16.5082 1.77474 0.00609583 0 0
61 1000.00 1171.40 21.964128 50.1653 0.30319 18.1555 0.560459 0 3.29027 0 9.24297 0 0 16.5004 1.77581 0.00610531 0 0
62 1000.00 1171.30 22.064303 50.1638 0.303594 18.151 0.560257 0 3.29648 0 9.24924 0 0 16.4926 1.77689 0.0061148 0 0
63 1000.00 1171.20 22.164281 50.1624 0.303999 18.1466 0.560058 0 3.30265 0 9.25542 0 0 16.4849 1.77796 0.00612432 0 0
64 1000.00 1171.10 22.264065 50.161 0.304405 18.1421 0.559862 0 3.30879 0 9.2615 0 0 16.4772 1.77904 0.00613386 0 0
65 1000.00 1171.00 22.363654 50.1596 0.304813 18.1377 0.559668 0 3.3149 0 9.26749 0 0 16.4695 1.78013 0.00614341 0 0
66 1000.00 1170.90 22.463049 50.1582 0.305223 18.1334 0.559476 0 3.32097 0 9.27339 0 0 16.462 1.78121 0.00615298 0 0
67 1000.00 1170.80 22.562251 50.1569 0.305634 18.1291 0.559287 0 3.327 0 9.27919 0 0 16.4544 1.7823 0.00616258 0 0
68 1000.00 1170.70 22.661260 50.1556 0.306046 18.1248 0.559101 0 3.33301 0 9.28492 0 0 16.4469 1.78339 0.00617219 0 0
69 1000.00 1170.60 22.760078 50.1543 0.30646 18.1206 0.558917 0 3.33898 0 9.29055 0 0 16.4395 1.78448 0.00618181 0 0
70 1000.00 1170.50 22.858704 50.1531 0.306875 18.1164 0.558735 0 3.34492 0 9.2961 0 0 16.4321 1.78558 0.00619146 0 0
71 1000.00 1170.40 22.957139 50.1518 0.307292 18.1122 0.558555 0 3.35083 0 9.30157 0 0 16.4248 1.78667 0.00620113 0 0
72 1000.00 1170.30 23.055385 50.1506 0.30771 18.1081 0.558378 0 3.35671 0 9.30696 0 0 16.4175 1.78777 0.00621081 0 0
73 1000.00 1170.20 23.153441 50.1495 0.308129 18.104 0.558204 0 3.36256 0 9.31226 0 0 16.4103 1.78888 0.00622051 0 0
74 1000.00 1170.10 23.251309 50.1483 0.30855 18.1 0.558031 0 3.36838 0 9.31749 0 0 16.4031 1.78998 0.00623023 0 0
