Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
40 1000.00 1173.30 75.240880 50.2957 1.63629 15.1393 1.24256 0 9.76866 0 6.80859 0 0 10.382 4.0925 0.104308 0.137023 0.393054
41 1000.00 1173.20 75.140780 50.2963 1.63795 15.1367 1.24348 0 9.77541 0 6.80348 0 0 10.3762 4.09528 0.104436 0.137205 0.393578
42 1000.00 1173.10 75.040881 50.2969 1.63961 15.134 1.2444 0 9.78216 0 6.79838 0 0 10.3704 4.09805 0.104564 0.137388 0.394102
43 1000.00 1173.00 74.941181 50.2975 1.64128 15.1314 1.24532 0 9.7889 0 6.79329 0 0 10.3646 4.10081 0.104693 0.137571 0.394626
44 1000.00 1172.90 74.841682 50.298 1.64294 15.1288 1.24623 0 9.79563 0 6.7882 0 0 10.3589 4.10358 0.104821 0.137754 0.395151
45 1000.00 1172.80 74.742381 50.2986 1.6446 15.1262 1.24715 0 9.80236 0 6.78311 0 0 10.3531 4.10634 0.104949 0.137937 0.395676
46 1000.00 1172.70 74.643278 50.2992 1.64626 15.1236 1.24807 0 9.80908 0 6.77803 0 0 10.3473 4.1091 0.105078 0.13812 0.396201
47 1000.00 1172.60 74.544373 50.2997 1.64792 15.121 1.24899 0 9.8158 0 6.77295 0 0 10.3415 4.11186 0.105206 0.138303 0.396727
48 1000.00 1172.50 74.445665 50.3003 1.64958 15.1183 1.24991 0 9.82252 0 6.76788 0 0 10.3358 4.11461 0.105335 0.138486 0.397253
49 1000.00 1172.40 74.347153 50.3008 1.65124 15.1157 1.25083 0 9.82922 0 6.76281 0 0 10.33 4.11736 0.105463 0.13867 0.397779
50 1000.00 1172.30 74.248836 50.3014 1.6529 15.1131 1.25175 0 9.83593 0 6.75775 0 0 10.3243 4.12011 0.105592 0.138854 0.398306
51 1000.00 1172.20 74.150714 50.302 1.65455 15.1105 1.25267 0 9.84262 0 6.75269 0 0 10.3185 4.12286 0.105721 0.139037 0.398833
52 1000.00 1172.10 74.052786 50.3025 1.65621 15.1079 1.2536 0 9.84931 0 6.74764 0 0 10.3128 4.1256 0.105849 0.139221 0.399361
53 1000.00 1172.10 78.742632 50.3868 1.64556 15.1811 1.10259 0 9.7814 0 6.68847 0 0 10.3348 4.23076 0.109558 0.139299 0.399582
54 1000.00 1172.10 78.742632 50.3868 1.64556 15.1811 1.10259 0 9.7814 0 6.68847 0 0 10.3348 4.23076 0.109558 0.139299 0.399582
55 1000.00 1172.00 78.641068 50.3876 1.64719 15.1786 1.10335 0 9.78808 0 6.68333 0 0 10.329 4.23365 0.109689 0.139478 0.400098
56 1000.00 1171.90 78.539705 50.3883 1.64882 15.176 1.10411 0 9.79476 0 6.6782 0 0 10.3232 4.23654 0.10982 0.139658 0.400615
57 1000.00 1171.80 78.438541 50.389 1.65044 15.1734 1.10486 0 9.80143 0 6.67307 0 0 10.3174 4.23943 0.109951 0.139839 0.401131
58 1000.00 1171.70 78.337577 50.3897 1.65207 15.1708 1.10562 0 9.80809 0 6.66795 0 0 10.3116 4.24232 0.110083 0.140019 0.401648
59 1000.00 1171.60 78.236811 50.3905 1.6537 15.1683 1.10638 0 9.81475 0 6.66283 0 0 10.3058 4.2452 0.110214 0.140199 0.402166
60 1000.00 1171.50 78.136243 50.3912 1.65533 15.1657 1.10714 0 9.82141 0 6.65772 0 0 10.3 4.24809 0.110345 0.14038 0.402683
61 1000.00 1171.40 78.035872 50.3919 1.65695 15.1631 1.1079 0 9.82806 0 6.65261 0 0 10.2943 4.25097 0.110477 0.14056 0.403201
62 1000.00 1171.30 77.935697 50.3926 1.65858 15.1606 1.10867 0 9.8347 0 6.64751 0 0 10.2885 4.25384 0.110608 0.140741 0.40372
63 1000.00 1171.20 77.835719 50.3933 1.66021 15.158 1.10943 0 9.84134 0 6.64241 0 0 10.2827 4.25672 0.11074 0.140922 0.404238
64 1000.00 1171.10 77.735935 50.394 1.66183 15.1554 1.11019 0 9.84798 0 6.63731 0 0 10.277 4.25959 0.110871 0.141102 0.404757
65 1000.00 1171.00 77.636346 50.3947 1.66345 15.1528 1.11095 0 9.85461 0 6.63222 0 0 10.2712 4.26246 0.111003 0.141283 0.405276
66 1000.00 1170.90 77.536951 50.3954 1.66508 15.1503 1.11171 0 9.86123 0 6.62713 0 0 10.2655 4.26533 0.111134 0.141465 0.405796
67 1000.00 1170.80 77.437749 50.3961 1.6667 15.1477 1.11247 0 9.86785 0 6.62205 0 0 10.2597 4.26819 0.111266 0.141646 0.406316
68 1000.00 1170.70 77.338740 50.3968 1.66832 15.1451 1.11324 0 9.87447 0 6.61697 0 0 10.254 4.27106 0.111398 0.141827 0.406836
69 1000.00 1170.60 77.239922 50.3974 1.66994 15.1426 1.114 0 9.88108 0 6.6119 0 0 10.2483 4.27392 0.11153 0.142009 0.407356
70 1000.00 1170.50 77.141296 50.3981 1.67156 15.14 1.11476 0 9.88768 0 6.60683 0 0 10.2425 4.27678 0.111662 0.14219 0.407877
71 1000.00 1170.40 77.042861 50.3988 1.67318 15.1375 1.11553 0 9.89428 0 6.60176 0 0 10.2368 4.27963 0.111793 0.142372 0.408398
72 1000.00 1170.30 76.944615 50.3995 1.6748 15.1349 1.11629 0 9.90087 0 6.5967 0 0 10.2311 4.28249 0.111925 0.142554 0.40892
73 1000.00 1170.20 76.846559 50.4002 1.67642 15.1323 1.11706 0 9.90746 0 6.59164 0 0 10.2254 4.28534 0.112057 0.142735 0.409441
74 1000.00 1170.10 76.748691 50.4008 1.67804 15.1298 1.11782 0 9.91404 0 6.58659 0 0 10.2197 4.28819 0.112189 0.142918 0.409963
